event_id,session_id,user_id,event_time,event_type,product_id
1286,SESS_000612,131,2025-07-29 20:30:35,add_to_cart,40
1287,SESS_000612,131,2025-07-29 20:34:48,purchase,
1288,SESS_000613,544,2025-07-29 05:39:39,page_view,
1289,SESS_000613,544,2025-07-29 05:41:36,product_view,10
1290,SESS_000614,403,2025-07-29 11:59:17,page_view,
1291,SESS_000615,319,2025-07-29 19:03:39,page_view,
1292,SESS_000615,319,2025-07-29 19:04:23,product_view,1
1293,SESS_000616,1288,2025-07-29 05:08:30,page_view,
1294,SESS_000616,1288,2025-07-29 05:09:42,product_view,1
1295,SESS_000617,,2025-07-29 12:24:23,page_view,
1296,SESS_000617,,2025-07-29 12:26:01,product_view,41
1297,SESS_000617,,2025-07-29 12:28:03,add_to_cart,41
1298,SESS_000618,,2025-07-29 15:35:51,page_view,
1299,SESS_000618,,2025-07-29 15:37:35,product_view,44
1300,SESS_000619,815,2025-07-29 07:34:35,page_view,
1301,SESS_000619,815,2025-07-29 07:35:57,product_view,8
1302,SESS_000620,1423,2025-07-29 00:51:35,page_view,
1303,SESS_000620,1423,2025-07-29 00:52:48,product_view,34
1304,SESS_000621,,2025-07-29 05:18:34,page_view,
1305,SESS_000621,,2025-07-29 05:19:33,product_view,45
1306,SESS_000621,,2025-07-29 05:22:25,add_to_cart,45
1307,SESS_000622,238,2025-07-29 12:54:30,page_view,
1308,SESS_000622,238,2025-07-29 12:54:45,product_view,33
1309,SESS_000623,1082,2025-07-29 08:18:17,page_view,
1310,SESS_000624,707,2025-07-30 03:38:10,page_view,
1311,SESS_000625,,2025-07-30 10:24:59,page_view,
1312,SESS_000625,,2025-07-30 10:26:13,product_view,12
1313,SESS_000625,,2025-07-30 10:28:57,add_to_cart,12
1314,SESS_000626,,2025-07-30 12:20:34,page_view,
1315,SESS_000626,,2025-07-30 12:21:15,product_view,19
1316,SESS_000626,,2025-07-30 12:23:17,add_to_cart,19
1317,SESS_000627,,2025-07-30 19:20:07,page_view,
1318,SESS_000627,,2025-07-30 19:21:23,product_view,40
1319,SESS_000627,,2025-07-30 19:24:21,add_to_cart,40
1320,SESS_000628,,2025-07-30 01:58:55,page_view,
1321,SESS_000628,,2025-07-30 01:59:05,product_view,37
1322,SESS_000629,370,2025-07-30 06:04:21,page_view,
1323,SESS_000629,370,2025-07-30 06:04:35,product_view,5
1324,SESS_000630,1094,2025-07-30 07:59:20,page_view,
1325,SESS_000630,1094,2025-07-30 08:00:19,product_view,48
1326,SESS_000631,1004,2025-07-30 18:45:11,page_view,
1327,SESS_000631,1004,2025-07-30 18:45:40,product_view,24
1328,SESS_000631,1004,2025-07-30 18:46:47,add_to_cart,24
1329,SESS_000632,725,2025-07-30 03:39:28,page_view,
1330,SESS_000632,725,2025-07-30 03:39:40,product_view,20
1331,SESS_000632,725,2025-07-30 03:40:20,add_to_cart,20
1332,SESS_000633,380,2025-07-30 18:37:54,page_view,
1333,SESS_000633,380,2025-07-30 18:38:55,product_view,27
1334,SESS_000634,1106,2025-07-30 12:39:02,page_view,
1335,SESS_000634,1106,2025-07-30 12:39:53,product_view,9
1336,SESS_000635,530,2025-07-30 16:28:36,page_view,
1337,SESS_000635,530,2025-07-30 16:30:19,product_view,40
1338,SESS_000636,1177,2025-07-30 09:57:00,page_view,
1339,SESS_000636,1177,2025-07-30 09:57:37,product_view,31
1340,SESS_000637,1203,2025-07-29 23:27:54,page_view,
1341,SESS_000637,1203,2025-07-29 23:28:47,product_view,11
1342,SESS_000638,516,2025-07-30 12:17:25,page_view,
1343,SESS_000638,516,2025-07-30 12:18:01,product_view,43
1344,SESS_000638,516,2025-07-30 12:19:09,add_to_cart,43
1345,SESS_000639,546,2025-07-30 02:42:01,page_view,
1346,SESS_000639,546,2025-07-30 02:43:10,product_view,48
1347,SESS_000640,131,2025-07-30 19:22:31,page_view,
1348,SESS_000640,131,2025-07-30 19:22:49,product_view,1
1349,SESS_000641,275,2025-07-30 09:15:38,page_view,
1350,SESS_000641,275,2025-07-30 09:16:33,product_view,10
1351,SESS_000641,275,2025-07-30 09:18:05,add_to_cart,10
1352,SESS_000641,275,2025-07-30 09:18:05,add_to_cart,40
1353,SESS_000642,1368,2025-07-30 09:00:52,page_view,
1354,SESS_000642,1368,2025-07-30 09:01:39,product_view,36
1355,SESS_000643,1224,2025-07-30 01:50:39,page_view,
1356,SESS_000643,1224,2025-07-30 01:52:08,product_view,36
1357,SESS_000644,703,2025-07-31 01:57:50,page_view,
1358,SESS_000644,703,2025-07-31 01:58:56,product_view,3
1359,SESS_000645,1368,2025-07-31 04:04:42,page_view,
1360,SESS_000645,1368,2025-07-31 04:06:07,product_view,24
1361,SESS_000646,66,2025-07-31 13:58:17,page_view,
1362,SESS_000647,1069,2025-07-31 00:26:49,page_view,
1363,SESS_000647,1069,2025-07-31 00:28:18,product_view,26
1364,SESS_000647,1069,2025-07-31 00:30:16,add_to_cart,26
1365,SESS_000647,1069,2025-07-31 00:35:35,purchase,
1366,SESS_000648,1414,2025-07-30 22:55:38,page_view,
1367,SESS_000648,1414,2025-07-30 22:57:03,product_view,11
1368,SESS_000649,839,2025-07-31 15:13:39,page_view,
1369,SESS_000649,839,2025-07-31 15:13:52,product_view,11
1370,SESS_000650,767,2025-07-31 12:43:02,page_view,
1371,SESS_000650,767,2025-07-31 12:43:17,product_view,43
1372,SESS_000651,104,2025-07-31 03:11:40,page_view,
1373,SESS_000651,104,2025-07-31 03:13:09,product_view,37
1374,SESS_000651,104,2025-07-31 03:14:50,add_to_cart,37
1375,SESS_000651,104,2025-07-31 03:14:50,add_to_cart,31
1376,SESS_000651,104,2025-07-31 03:18:38,purchase,
1377,SESS_000652,1234,2025-07-31 12:01:02,page_view,
1378,SESS_000653,544,2025-07-31 13:33:58,page_view,
1379,SESS_000654,262,2025-07-31 20:14:01,page_view,
1380,SESS_000654,262,2025-07-31 20:16:01,product_view,8
1381,SESS_000655,329,2025-07-31 05:19:52,page_view,
1382,SESS_000655,329,2025-07-31 05:20:49,product_view,37
1383,SESS_000655,329,2025-07-31 05:23:38,add_to_cart,37
1384,SESS_000655,329,2025-07-31 05:23:38,add_to_cart,5
1385,SESS_000656,992,2025-07-31 17:19:50,page_view,
1386,SESS_000656,992,2025-07-31 17:21:14,product_view,30
1387,SESS_000657,329,2025-07-31 17:22:44,page_view,
1388,SESS_000657,329,2025-07-31 17:24:24,product_view,48
1389,SESS_000657,329,2025-07-31 17:26:24,add_to_cart,48
1390,SESS_000657,329,2025-07-31 17:29:17,purchase,
1391,SESS_000658,544,2025-07-31 14:07:53,page_view,
1392,SESS_000659,529,2025-07-31 13:34:27,page_view,
1393,SESS_000659,529,2025-07-31 13:36:03,product_view,4
1394,SESS_000659,529,2025-07-31 13:38:45,add_to_cart,4
1395,SESS_000659,529,2025-07-31 13:38:45,add_to_cart,12
1396,SESS_000659,529,2025-07-31 13:42:47,purchase,
1397,SESS_000660,241,2025-07-31 04:27:35,page_view,
1398,SESS_000661,1137,2025-07-31 19:09:18,page_view,
1399,SESS_000661,1137,2025-07-31 19:10:05,product_view,33
1400,SESS_000661,1137,2025-07-31 19:12:23,add_to_cart,33
1401,SESS_000662,671,2025-08-01 08:03:51,page_view,
1402,SESS_000662,671,2025-08-01 08:04:09,product_view,32
1403,SESS_000663,,2025-08-01 11:21:24,page_view,
1404,SESS_000664,259,2025-08-01 08:53:30,page_view,
1405,SESS_000664,259,2025-08-01 08:54:26,product_view,39
1406,SESS_000665,914,2025-08-01 12:38:28,page_view,
1407,SESS_000665,914,2025-08-01 12:40:21,product_view,32
1408,SESS_000666,506,2025-08-01 05:52:51,page_view,
1409,SESS_000666,506,2025-08-01 05:53:06,product_view,27
1410,SESS_000667,1120,2025-08-01 13:11:38,page_view,
1411,SESS_000667,1120,2025-08-01 13:12:47,product_view,10
1412,SESS_000668,63,2025-08-01 03:06:01,page_view,
1413,SESS_000669,1106,2025-08-01 09:16:08,page_view,
1414,SESS_000670,443,2025-08-01 16:26:54,page_view,
1415,SESS_000670,443,2025-08-01 16:27:16,product_view,31
1416,SESS_000670,443,2025-08-01 16:28:07,add_to_cart,31
1417,SESS_000670,443,2025-08-01 16:28:07,add_to_cart,32
1418,SESS_000670,443,2025-08-01 16:31:08,purchase,
1419,SESS_000671,456,2025-08-01 13:57:44,page_view,
1420,SESS_000672,1330,2025-08-02 17:33:50,page_view,
1421,SESS_000672,1330,2025-08-02 17:34:30,product_view,32
1422,SESS_000672,1330,2025-08-02 17:37:02,add_to_cart,32
1423,SESS_000673,876,2025-08-02 19:55:08,page_view,
1424,SESS_000673,876,2025-08-02 19:56:36,product_view,9
1425,SESS_000673,876,2025-08-02 19:59:21,add_to_cart,9
1426,SESS_000674,,2025-08-02 16:45:45,page_view,
1427,SESS_000674,,2025-08-02 16:45:57,product_view,27
1428,SESS_000674,,2025-08-02 16:46:50,add_to_cart,27
1429,SESS_000675,886,2025-08-02 19:14:38,page_view,
1430,SESS_000676,927,2025-08-02 20:28:38,page_view,
1431,SESS_000677,597,2025-08-02 20:53:20,page_view,
1432,SESS_000678,1317,2025-08-01 22:36:13,page_view,
1433,SESS_000678,1317,2025-08-01 22:36:35,product_view,10
1434,SESS_000678,1317,2025-08-01 22:38:26,add_to_cart,10
1435,SESS_000679,707,2025-08-02 00:44:05,page_view,
1436,SESS_000679,707,2025-08-02 00:45:54,product_view,18
1437,SESS_000679,707,2025-08-02 00:49:24,add_to_cart,18
1438,SESS_000680,3,2025-08-02 08:38:33,page_view,
1439,SESS_000680,3,2025-08-02 08:40:02,product_view,10
1440,SESS_000680,3,2025-08-02 08:43:21,add_to_cart,10
1441,SESS_000681,503,2025-08-02 17:53:48,page_view,
1442,SESS_000681,503,2025-08-02 17:54:35,product_view,48
1443,SESS_000682,639,2025-08-02 10:43:25,page_view,
1444,SESS_000683,530,2025-08-02 02:33:42,page_view,
1445,SESS_000683,530,2025-08-02 02:33:55,product_view,27
1446,SESS_000684,992,2025-08-03 15:26:19,page_view,
1447,SESS_000685,,2025-08-03 06:44:58,page_view,
1448,SESS_000685,,2025-08-03 06:45:33,product_view,30
1449,SESS_000685,,2025-08-03 06:46:54,add_to_cart,30
1450,SESS_000685,,2025-08-03 06:46:54,add_to_cart,2
1451,SESS_000686,,2025-08-03 08:51:11,page_view,
1452,SESS_000686,,2025-08-03 08:52:08,product_view,47
1453,SESS_000687,860,2025-08-03 10:27:01,page_view,
1454,SESS_000688,,2025-08-03 07:36:17,page_view,
1455,SESS_000688,,2025-08-03 07:38:03,product_view,33
1456,SESS_000689,1330,2025-08-03 01:14:45,page_view,
1457,SESS_000689,1330,2025-08-03 01:15:12,product_view,34
1458,SESS_000690,938,2025-08-03 09:36:46,page_view,
1459,SESS_000690,938,2025-08-03 09:37:48,product_view,5
1460,SESS_000691,,2025-08-03 11:57:31,page_view,
1461,SESS_000691,,2025-08-03 11:58:31,product_view,36
1462,SESS_000691,,2025-08-03 12:01:26,add_to_cart,36
1463,SESS_000691,,2025-08-03 12:01:26,add_to_cart,11
1464,SESS_000692,636,2025-08-03 05:30:44,page_view,
1465,SESS_000692,636,2025-08-03 05:32:16,product_view,2
1466,SESS_000693,1285,2025-08-02 23:17:55,page_view,
1467,SESS_000693,1285,2025-08-02 23:19:42,product_view,10
1468,SESS_000694,1056,2025-08-02 22:48:29,page_view,
1469,SESS_000694,1056,2025-08-02 22:49:16,product_view,43
1470,SESS_000695,104,2025-08-03 04:52:43,page_view,
1471,SESS_000695,104,2025-08-03 04:53:19,product_view,32
1472,SESS_000695,104,2025-08-03 04:54:05,add_to_cart,32
1473,SESS_000695,104,2025-08-03 04:54:05,add_to_cart,24
1474,SESS_000696,529,2025-08-03 02:49:41,page_view,
1475,SESS_000696,529,2025-08-03 02:51:11,product_view,19
1476,SESS_000697,423,2025-08-03 05:04:19,page_view,
1477,SESS_000697,423,2025-08-03 05:05:01,product_view,21
1478,SESS_000698,1181,2025-08-02 22:44:19,page_view,
1479,SESS_000698,1181,2025-08-02 22:45:52,product_view,26
1480,SESS_000698,1181,2025-08-02 22:48:01,add_to_cart,26
1481,SESS_000698,1181,2025-08-02 22:48:01,add_to_cart,7
1482,SESS_000699,728,2025-08-03 20:58:54,page_view,
1483,SESS_000700,158,2025-08-03 18:55:55,page_view,
1484,SESS_000701,530,2025-08-03 14:17:00,page_view,
1485,SESS_000701,530,2025-08-03 14:17:11,product_view,12
1486,SESS_000701,530,2025-08-03 14:19:22,add_to_cart,12
1487,SESS_000701,530,2025-08-03 14:25:07,purchase,
1488,SESS_000702,1317,2025-08-03 13:51:19,page_view,
1489,SESS_000703,,2025-08-04 02:11:41,page_view,
1490,SESS_000703,,2025-08-04 02:13:40,product_view,4
1491,SESS_000703,,2025-08-04 02:17:38,add_to_cart,4
1492,SESS_000704,972,2025-08-04 21:51:51,page_view,
1493,SESS_000704,972,2025-08-04 21:52:13,product_view,14
1494,SESS_000704,972,2025-08-04 21:54:07,add_to_cart,14
1495,SESS_000704,972,2025-08-04 21:58:06,purchase,
1496,SESS_000705,,2025-08-04 02:32:10,page_view,
1497,SESS_000706,,2025-08-04 19:03:24,page_view,
1498,SESS_000706,,2025-08-04 19:05:15,product_view,31
1499,SESS_000706,,2025-08-04 19:07:38,add_to_cart,31
1500,SESS_000706,,2025-08-04 19:07:38,add_to_cart,16
1501,SESS_000707,1444,2025-08-04 06:32:42,page_view,
1502,SESS_000707,1444,2025-08-04 06:34:21,product_view,5
1503,SESS_000708,1024,2025-08-04 19:39:42,page_view,
1504,SESS_000708,1024,2025-08-04 19:39:56,product_view,30
1505,SESS_000708,1024,2025-08-04 19:41:12,add_to_cart,30
1506,SESS_000708,1024,2025-08-04 19:41:12,add_to_cart,3
1507,SESS_000708,1024,2025-08-04 19:45:46,purchase,
1508,SESS_000709,639,2025-08-03 22:57:58,page_view,
1509,SESS_000709,639,2025-08-03 22:58:32,product_view,29
1510,SESS_000709,639,2025-08-03 23:00:59,add_to_cart,29
1511,SESS_000710,1288,2025-08-04 06:01:35,page_view,
1512,SESS_000710,1288,2025-08-04 06:03:20,product_view,24
1513,SESS_000711,1234,2025-08-04 15:26:04,page_view,
1514,SESS_000712,1414,2025-08-04 02:36:28,page_view,
1515,SESS_000712,1414,2025-08-04 02:37:59,product_view,12
1516,SESS_000713,906,2025-08-04 07:25:33,page_view,
1517,SESS_000714,1414,2025-08-04 11:39:08,page_view,
1518,SESS_000714,1414,2025-08-04 11:39:29,product_view,9
1519,SESS_000715,1175,2025-08-04 16:11:24,page_view,
1520,SESS_000716,376,2025-08-04 17:37:15,page_view,
1521,SESS_000717,371,2025-08-04 05:08:25,page_view,
1522,SESS_000717,371,2025-08-04 05:09:25,product_view,27
1523,SESS_000718,1353,2025-08-04 01:51:41,page_view,
1524,SESS_000719,443,2025-08-04 21:30:24,page_view,
1525,SESS_000720,839,2025-08-04 22:09:32,page_view,
1526,SESS_000720,839,2025-08-04 22:10:29,product_view,26
1527,SESS_000721,907,2025-08-04 21:42:25,page_view,
1528,SESS_000722,1177,2025-08-04 03:09:25,page_view,
1529,SESS_000722,1177,2025-08-04 03:11:11,product_view,1
1530,SESS_000723,1303,2025-08-04 03:13:45,page_view,
1531,SESS_000724,1056,2025-08-04 08:07:54,page_view,
1532,SESS_000724,1056,2025-08-04 08:09:13,product_view,13
1533,SESS_000724,1056,2025-08-04 08:10:45,add_to_cart,13
1534,SESS_000724,1056,2025-08-04 08:13:40,purchase,
1535,SESS_000725,,2025-08-04 09:58:06,page_view,
1536,SESS_000725,,2025-08-04 09:58:17,product_view,20
1537,SESS_000726,1224,2025-08-05 18:55:18,page_view,
1538,SESS_000726,1224,2025-08-05 18:55:33,product_view,3
1539,SESS_000726,1224,2025-08-05 18:57:01,add_to_cart,3
1540,SESS_000726,1224,2025-08-05 18:57:01,add_to_cart,45
1541,SESS_000727,1368,2025-08-05 01:43:25,page_view,
1542,SESS_000727,1368,2025-08-05 01:44:50,product_view,23
1543,SESS_000728,,2025-08-04 23:47:29,page_view,
1544,SESS_000728,,2025-08-04 23:47:50,product_view,35
1545,SESS_000728,,2025-08-04 23:48:32,add_to_cart,35
1546,SESS_000729,262,2025-08-05 12:40:28,page_view,
1547,SESS_000729,262,2025-08-05 12:41:21,product_view,31
1548,SESS_000729,262,2025-08-05 12:42:28,add_to_cart,31
1549,SESS_000730,1032,2025-08-05 01:16:24,page_view,
1550,SESS_000730,1032,2025-08-05 01:16:50,product_view,44
1551,SESS_000730,1032,2025-08-05 01:19:05,add_to_cart,44
1552,SESS_000731,1440,2025-08-05 11:07:40,page_view,
1553,SESS_000731,1440,2025-08-05 11:08:58,product_view,4
1554,SESS_000732,1277,2025-08-05 04:13:09,page_view,
1555,SESS_000733,,2025-08-05 17:37:08,page_view,
1556,SESS_000733,,2025-08-05 17:37:32,product_view,5
1557,SESS_000734,966,2025-08-05 22:07:22,page_view,
1558,SESS_000735,,2025-08-05 03:30:02,page_view,
1559,SESS_000735,,2025-08-05 03:32:02,product_view,32
1560,SESS_000736,301,2025-08-05 01:25:49,page_view,
1561,SESS_000736,301,2025-08-05 01:26:15,product_view,39
1562,SESS_000736,301,2025-08-05 01:28:03,add_to_cart,39
1563,SESS_000737,,2025-08-05 15:13:25,page_view,
1564,SESS_000737,,2025-08-05 15:14:22,product_view,7
1565,SESS_000738,1423,2025-08-05 20:42:45,page_view,
1566,SESS_000738,1423,2025-08-05 20:43:03,product_view,43
1567,SESS_000739,576,2025-08-05 02:22:42,page_view,
1568,SESS_000739,576,2025-08-05 02:23:12,product_view,12
1569,SESS_000739,576,2025-08-05 02:25:17,add_to_cart,12
1570,SESS_000739,576,2025-08-05 02:30:11,purchase,
1571,SESS_000740,1032,2025-08-05 01:50:43,page_view,
1572,SESS_000740,1032,2025-08-05 01:51:22,product_view,20
1573,SESS_000741,933,2025-08-04 23:48:31,page_view,
1574,SESS_000741,933,2025-08-04 23:48:42,product_view,43
1575,SESS_000742,371,2025-08-06 09:13:56,page_view,
1576,SESS_000742,371,2025-08-06 09:15:56,product_view,14
1577,SESS_000743,516,2025-08-06 01:27:05,page_view,
1578,SESS_000743,516,2025-08-06 01:28:25,product_view,35
1579,SESS_000744,,2025-08-06 03:10:13,page_view,
1580,SESS_000745,,2025-08-06 14:20:17,page_view,
1581,SESS_000745,,2025-08-06 14:20:48,product_view,27
1582,SESS_000746,617,2025-08-06 11:19:29,page_view,
1583,SESS_000746,617,2025-08-06 11:20:34,product_view,21
1584,SESS_000747,914,2025-08-06 10:44:19,page_view,
1585,SESS_000748,331,2025-08-06 13:55:31,page_view,
1586,SESS_000749,415,2025-08-06 05:54:14,page_view,
1587,SESS_000749,415,2025-08-06 05:55:00,product_view,5
1588,SESS_000750,1398,2025-08-06 01:01:38,page_view,
1589,SESS_000750,1398,2025-08-06 01:03:27,product_view,42
1590,SESS_000751,1120,2025-08-06 19:07:39,page_view,
1591,SESS_000751,1120,2025-08-06 19:08:32,product_view,35
1592,SESS_000751,1120,2025-08-06 19:10:52,add_to_cart,35
1593,SESS_000752,1377,2025-08-07 20:51:40,page_view,
1594,SESS_000752,1377,2025-08-07 20:53:17,product_view,43
1595,SESS_000753,226,2025-08-07 20:47:02,page_view,
1596,SESS_000753,226,2025-08-07 20:48:20,product_view,41
1597,SESS_000753,226,2025-08-07 20:49:56,add_to_cart,41
1598,SESS_000754,496,2025-08-07 09:15:38,page_view,
1599,SESS_000755,804,2025-08-07 07:28:33,page_view,
1600,SESS_000755,804,2025-08-07 07:29:25,product_view,27
1601,SESS_000755,804,2025-08-07 07:31:02,add_to_cart,27
1602,SESS_000755,804,2025-08-07 07:35:57,purchase,
1603,SESS_000756,839,2025-08-07 20:50:16,page_view,
1604,SESS_000756,839,2025-08-07 20:51:07,product_view,30
1605,SESS_000757,,2025-08-07 22:11:59,page_view,
1606,SESS_000757,,2025-08-07 22:13:30,product_view,39
1607,SESS_000758,1167,2025-08-07 09:31:06,page_view,
1608,SESS_000758,1167,2025-08-07 09:32:17,product_view,37
1609,SESS_000759,,2025-08-07 17:19:57,page_view,
1610,SESS_000760,906,2025-08-06 22:19:53,page_view,
1611,SESS_000761,1056,2025-08-07 15:53:33,page_view,
1612,SESS_000761,1056,2025-08-07 15:54:18,product_view,27
1613,SESS_000761,1056,2025-08-07 15:55:38,add_to_cart,27
1614,SESS_000762,1082,2025-08-07 11:40:01,page_view,
1615,SESS_000762,1082,2025-08-07 11:40:26,product_view,8
1616,SESS_000763,89,2025-08-07 00:32:47,page_view,
1617,SESS_000763,89,2025-08-07 00:34:07,product_view,9
1618,SESS_000763,89,2025-08-07 00:37:17,add_to_cart,9
1619,SESS_000763,89,2025-08-07 00:42:45,purchase,
1620,SESS_000764,590,2025-08-07 07:42:56,page_view,
1621,SESS_000764,590,2025-08-07 07:43:35,product_view,39
1622,SESS_000765,815,2025-08-07 05:24:42,page_view,
1623,SESS_000765,815,2025-08-07 05:26:02,product_view,15
1624,SESS_000766,457,2025-08-07 15:54:42,page_view,
1625,SESS_000766,457,2025-08-07 15:55:12,product_view,48
1626,SESS_000767,1106,2025-08-07 01:21:56,page_view,
1627,SESS_000767,1106,2025-08-07 01:23:54,product_view,16
1628,SESS_000768,477,2025-08-07 06:21:41,page_view,
1629,SESS_000768,477,2025-08-07 06:22:21,product_view,28
1630,SESS_000769,1025,2025-08-07 04:29:47,page_view,
1631,SESS_000769,1025,2025-08-07 04:31:45,product_view,46
1632,SESS_000770,886,2025-08-07 18:04:05,page_view,
1633,SESS_000770,886,2025-08-07 18:04:17,product_view,18
1634,SESS_000771,1258,2025-08-07 08:35:42,page_view,
1635,SESS_000771,1258,2025-08-07 08:36:55,product_view,25
1636,SESS_000772,319,2025-08-07 20:20:19,page_view,
1637,SESS_000772,319,2025-08-07 20:22:16,product_view,25
1638,SESS_000773,674,2025-08-07 09:40:58,page_view,
1639,SESS_000773,674,2025-08-07 09:41:39,product_view,15
1640,SESS_000774,62,2025-08-07 20:15:17,page_view,
1641,SESS_000774,62,2025-08-07 20:15:58,product_view,5
1642,SESS_000775,743,2025-08-08 09:39:42,page_view,
1643,SESS_000775,743,2025-08-08 09:40:54,product_view,29
1644,SESS_000775,743,2025-08-08 09:43:10,add_to_cart,29
1645,SESS_000775,743,2025-08-08 09:46:54,purchase,
1646,SESS_000776,1398,2025-08-08 15:06:53,page_view,
1647,SESS_000776,1398,2025-08-08 15:08:51,product_view,25
1648,SESS_000776,1398,2025-08-08 15:11:45,add_to_cart,25
1649,SESS_000776,1398,2025-08-08 15:11:45,add_to_cart,46
1650,SESS_000776,1398,2025-08-08 15:15:49,purchase,
1651,SESS_000777,617,2025-08-08 03:10:08,page_view,
1652,SESS_000778,927,2025-08-08 07:26:14,page_view,
1653,SESS_000778,927,2025-08-08 07:26:32,product_view,6
1654,SESS_000778,927,2025-08-08 07:28:19,add_to_cart,6
1655,SESS_000779,380,2025-08-08 07:51:11,page_view,
1656,SESS_000780,446,2025-08-08 18:00:45,page_view,
1657,SESS_000781,380,2025-08-08 15:23:30,page_view,
1658,SESS_000781,380,2025-08-08 15:24:39,product_view,24
1659,SESS_000781,380,2025-08-08 15:27:30,add_to_cart,24
1660,SESS_000781,380,2025-08-08 15:31:38,purchase,
1661,SESS_000782,60,2025-08-08 14:48:38,page_view,
1662,SESS_000782,60,2025-08-08 14:48:55,product_view,11
1663,SESS_000783,511,2025-08-08 18:09:04,page_view,
1664,SESS_000784,1032,2025-08-08 04:00:48,page_view,
1665,SESS_000784,1032,2025-08-08 04:02:29,product_view,41
1666,SESS_000785,298,2025-08-08 22:34:10,page_view,
1667,SESS_000786,891,2025-08-09 15:50:27,page_view,
1668,SESS_000787,1470,2025-08-09 14:38:31,page_view,
1669,SESS_000787,1470,2025-08-09 14:39:58,product_view,48
1670,SESS_000788,914,2025-08-09 03:48:35,page_view,
1671,SESS_000788,914,2025-08-09 03:49:48,product_view,3
1672,SESS_000788,914,2025-08-09 03:51:37,add_to_cart,3
1673,SESS_000788,914,2025-08-09 03:55:12,purchase,
1674,SESS_000789,443,2025-08-08 22:29:08,page_view,
1675,SESS_000789,443,2025-08-08 22:30:57,product_view,10
1676,SESS_000790,301,2025-08-09 19:06:00,page_view,
1677,SESS_000790,301,2025-08-09 19:07:00,product_view,2
1678,SESS_000791,906,2025-08-09 13:01:10,page_view,
1679,SESS_000792,933,2025-08-08 23:30:50,page_view,
1680,SESS_000793,104,2025-08-09 09:45:39,page_view,
1681,SESS_000794,172,2025-08-09 17:34:03,page_view,
1682,SESS_000794,172,2025-08-09 17:35:58,product_view,31
1683,SESS_000795,1069,2025-08-09 00:38:02,page_view,
1684,SESS_000795,1069,2025-08-09 00:38:36,product_view,33
1685,SESS_000795,1069,2025-08-09 00:39:41,add_to_cart,33
1686,SESS_000795,1069,2025-08-09 00:39:41,add_to_cart,48
1687,SESS_000796,,2025-08-09 14:29:21,page_view,
1688,SESS_000796,,2025-08-09 14:30:37,product_view,29
1689,SESS_000796,,2025-08-09 14:32:54,add_to_cart,29
1690,SESS_000797,104,2025-08-10 14:52:48,page_view,
1691,SESS_000798,1106,2025-08-09 23:58:30,page_view,
1692,SESS_000798,1106,2025-08-09 23:59:50,product_view,37
1693,SESS_000798,1106,2025-08-10 00:02:24,add_to_cart,37
1694,SESS_000798,1106,2025-08-10 00:07:04,purchase,
1695,SESS_000799,,2025-08-10 10:33:06,page_view,
1696,SESS_000799,,2025-08-10 10:33:44,product_view,20
1697,SESS_000800,1277,2025-08-10 04:42:32,page_view,
1698,SESS_000801,1277,2025-08-10 07:13:54,page_view,
1699,SESS_000802,74,2025-08-10 07:02:11,page_view,
1700,SESS_000802,74,2025-08-10 07:04:01,product_view,30
1701,SESS_000803,172,2025-08-10 19:45:32,page_view,
1702,SESS_000803,172,2025-08-10 19:46:25,product_view,24
1703,SESS_000804,1285,2025-08-10 15:51:37,page_view,
1704,SESS_000804,1285,2025-08-10 15:53:31,product_view,41
1705,SESS_000804,1285,2025-08-10 15:57:00,add_to_cart,41
1706,SESS_000804,1285,2025-08-10 15:57:00,add_to_cart,44
1707,SESS_000805,1317,2025-08-10 05:30:33,page_view,
1708,SESS_000805,1317,2025-08-10 05:30:45,product_view,18
1709,SESS_000806,877,2025-08-09 23:53:00,page_view,
1710,SESS_000807,,2025-08-10 02:50:55,page_view,
1711,SESS_000808,511,2025-08-10 13:12:50,page_view,
1712,SESS_000808,511,2025-08-10 13:13:12,product_view,33
1713,SESS_000809,1277,2025-08-10 08:34:46,page_view,
1714,SESS_000809,1277,2025-08-10 08:35:27,product_view,31
1715,SESS_000809,1277,2025-08-10 08:37:42,add_to_cart,31
1716,SESS_000810,329,2025-08-10 11:45:42,page_view,
1717,SESS_000811,,2025-08-10 05:47:37,page_view,
1718,SESS_000812,457,2025-08-10 10:43:35,page_view,
1719,SESS_000812,457,2025-08-10 10:44:15,product_view,40
1720,SESS_000812,457,2025-08-10 10:46:47,add_to_cart,40
1721,SESS_000812,457,2025-08-10 10:46:47,add_to_cart,21
1722,SESS_000812,457,2025-08-10 10:52:20,purchase,
1723,SESS_000813,201,2025-08-10 20:56:50,page_view,
1724,SESS_000813,201,2025-08-10 20:57:06,product_view,12
1725,SESS_000813,201,2025-08-10 20:57:36,add_to_cart,12
1726,SESS_000814,728,2025-08-10 19:51:46,page_view,
1727,SESS_000814,728,2025-08-10 19:52:01,product_view,20
1728,SESS_000814,728,2025-08-10 19:53:08,add_to_cart,20
1729,SESS_000815,415,2025-08-10 04:13:06,page_view,
1730,SESS_000816,,2025-08-10 16:34:20,page_view,
1731,SESS_000816,,2025-08-10 16:36:17,product_view,40
1732,SESS_000816,,2025-08-10 16:39:00,add_to_cart,40
1733,SESS_000817,1106,2025-08-10 01:47:19,page_view,
